label,text
1,this fake bitch trynna indirect me Hello @ me if ur not a coward hoe
0,And people with ugly faces should wear masks https://t.co/NduTR125v1
0,@MailOnline How bout women that bitch the wolf? No fine? Where's the equality?
1,no you're just a dumb bitch that obviously doesn't know how to throw underhand. God you're a cunt https://t.co/m9c5xOg04V
1,So i had a dream that baekyeol kissed right in front of my face that was very charming thing until some psycho women start to scream.bitch
0,@Boxy_FT @frackingzionist This is after he went on a rant calling me a slut and a whore for blocking him. https://t.co/SlpZsWKg4I
0,THINGS GOT HEATED: BREAKING: Woman Sets Pedophile Muslim Man on Fire After Catching Him Rape 7 -Yr -Old Daughter https://t.co/CRywZX1rQJ
0,"The misogyny of trans activists. Weinstein is about the rape and abuse of women ,but we are told pointing this out is 'exclusionary ' https://t.co/skGo0tco8c"
1,Bitch mad cuz I nutted quick... first of all yo pussy just good so be happy
0,Robert DeNiro used his 'Tribeca Grill' as after hours whorehouse to Pimp young women to Harvey Weinstein. #MeToo https://t.co/X5LMjds4Bv
0,@signs_of_life_ Women everywhere really! Thanks for the support Michael #maledominance
1,I need someone to watch the tv show atypical on Netflix and talk to me about how much of a dummy cunt bitch the mom is in it please.
1,"@daily_politics @EstherMcVey1 What a stupid bitch , talks utter shite this woman . pure fucking evil too ."
0,"I don't have to smile, my emojis do that for me"
0,@Snowgordon gotta pay the bills bruh
1,Fox News host: Lock Clinton up https://t.co/D68rlVirh5 Get this CUNT Pirro off the air. She is a woman hating woman.
0,"that is very true, any good Psychologist will tell you the same thing. Rape is rape by a more powerful assailant. https://t.co/juHGriHSvQ"
1,Bitch you can't keep up so stop trying
0,@joliemenzel you guys nailed it. I've had 3 seperate fits of hysterical laughter and I didn't even make it to the school yet.
0,"m all back. Even Crowley. 'Cause after everything you've done, you owe us, you son of a bitch. So you get your ass down here, and you make t"
0,No Woman Is Immune https://t.co/ghP1kHsYs0 #rape #sexualabuse https://t.co/s3RAzWVteT
0,When your head game is fire as fuck https://t.co/obkRw8NV6p
0,@realDonaldTrump I hope that every woman you meet or speak w/ is secretly taping you. Rape culture can not be defended. https://t.co/qNB4ezHSig
0,After the first time you sleep 2 guys in the same day https://t.co/Cw6N9VtvBO
1,@LisaBloom It's women like Kathy Griffin that the word cunt is becoming just as popular here as it is in the United Kingdom and Australia.
0,"There's a hole in my heart where my will to live should be that I filled with stupid photos of MCR. I joke about it, but it's true."
0,"@LungileNdabula Love, let not all men be equally yoked to the animals who hurt women for pleasure and lack of confidence in themselves."
0,I never smile and I hate to brag but I can say 'cheese' without smiling too
1,Titties are 😎 but where's your ass bitch
0,@queensoverbitch I like Twitter cause we're so irrelevant here that no one pays attention to us 😫😂
1,I’m so tired of older women at work asking me if I got married because I im pregnant like no bitch and I don’t plan on it.
0,"who the fuck is calling my girl a whore and a bitch? She hasn't even been at that school for a whole month, people are fucking stupid"
1,"Yeah, here I am again. Anyone else see at least 5-10 women today? Can't believe they were ALLOWED outside. Who do I complain to????"
1,Her hairy old cunt gets drilled by stiff dick https://t.co/XmxvbBs6Io
0,@DonCannon @DJDRAMA Ole fat neck ass nigha . Release the motherfucking song ... I’ve had it with you cunt holes
0,Fulfill all your entertainment needs! The 3GB RAM of Huawei Y7 Prime allows you run more apps at once. #HuaweiMobileNepal #HuaweiY7Prime https://t.co/NqUOwjzuOf
0,@Aayisha89 @Damtastik @Xochitl__ I 100% believe I'm gonna catch one of you in this attire Bussin a wild skank on Choumert Grove 🤣😅😂
1,@KellyannePolls @POTUS You nasty ugly whore!!! No one cares what you think and #THEBIGDUMP only sucks black dick now so stop trying to suck #donthecon dick. 🖕🖕🖕🖕💩💩
1,"Why is thos racist,homophobic whore @Camila_Cabello getting so much success all of the sudden ? Like go away ugly cunt."
0,'There's no greater satisfaction than knowing you did it yourself' -me when someone asks me for help
0,@gypsyog guy or girl?
1,If ya bitch ass didn’t wish me a happy Birthday then don’t ever hit me up again! You’re trash! Yes I am talking about you hoe! 👏🏼
1,For international women's day I'd like to offer up my penis to any of you bitches in need of some dick
0,When life gives you lemons just go masturbate and take a nap
0,When you're trying to enjoy a nice date but your boyfriend won't stop texting you and interrupting it https://t.co/g2ZGvzDOed
0,"This is what's so worrying. At one end, asking a woman out for coffee. On the other, rape. It misses what actually… https://t.co/0I1KgcBRuo"
0,ComfortableLong Sweater Women Autumn Winter Short Sleeve Hole Tassel Thin Sweater Female Solid Loose Pullover https://t.co/lUKpZXjRfh https://t.co/FtGrdUni1R
0,@emanithegoddess @jaythenerdkid I’m still not sexually active and still get called a whore or a slut all the time
0,5 minutes into 'prison and chill' and you drop the soap... https://t.co/nhjptSa9q8
0,@leedixon547 @trollier10 @snoopdoggwanabe Happy birthday you crazy cunt 😘#EarthWormJim
0,@richardjgodwin being purposefully indignant just because YOU know how to use a microwave is the NOTALLMEN!! argume… https://t.co/Jz0wqNuYYX
0,"ram demon covered in wax who only mutilates politicians. 6/10, might eat you ❤︎"
0,@weathernetwork When you sleep in the night and there's a hole in the bottom and you don't notice it you're most likely going to drown.
0,@POTUS @WhiteHouse Only time of the year you look normal ya kunt
1,@Asholeee_  come on woman do your job right #WomenSuck
0,@Twiitter_Sluts - - - - - - - -> Definitely the Hottest Bitch Ever ................ Ali Tmak @Ali_Tmak . https://t.co/FA1ByE79MX
1,Move on and stop going back to the same asshole! Omg you dumb bitch! #WomenSuck
0,My sister it's #NoBraDay to raise cancer awareness not for you to hoe 😅
0,@UnfilteredSE So far none of you women have covered the rold of women play in all this by how immodestly they dress -it is not ALL men's fau
0,@fuck________off it must have been cause I didn't get it
0,I only nap so that the time between not drinking and drinking again comes faster
1,"If she's over 18 and owns anything Hello Kitty.... Get that bitch in bed, she knows things that you didn't even know existed"
1,@HillaryClinton Wife mom CROOK THIEF. Murderer Woman abuser .Weinstein supporter.Cunt
1,@SymoneDSanders @RepWilson BS WILSON IS A SKANK WHORE AND A LIAR . DIDDN'T YOU KNOW ALL LIBERALS LIE
0,"I have no shame bruh, none at all https://t.co/LPOP5r2JMi"
1,"The only person with a vagina that I value is my MOTHER, and even she is a dumb retard. Women are oNLY good for making babies.#"
0,@derridalicious A whole lot of 'not all men' and ''no women I know' with a side of 'women (one in particular) are crazy'
1,@JayKenMinaj No bitch you a hoe
1,@VlCTAH hey fuck you cunt #cyberbullied
1,I hate when girls bitch about not having a date to a dance when they've turned down every guy that asked them #WomenSuck
1,You don't know what you want? #IndecisiveBitches
0,I like to delete comments that say 'first' to assert my dominance
0,Deleted again. Working to get it back again https://t.co/DfJKXgfvcf
1,What is this women covering up on her head with all these carnival dollar store hats she wears? Is there a big hole… https://t.co/HktCBvQuLQ
1,watching “teeth” this bitch pussc biting everybody dick off😳
1,"@tariqnasheed White woman are so quick to claim rape, so how about you black sisters? We rarely heard you!"
0,@TimesNow Where were all these people when Ram Setu was to be destroyed. Where were you when your coalition partner Karunanidhi commented on Sri Ram
0,@talipann you won't retweet me pussy
1,You Shut Your Whore Mouth!
1,Girls with tongue rings are as bad as girls with engagement rings... They have to get that shit in every picture
1,"@womensmarch White woman by no means a victim she is the epitome of wickedness & rape of Black people, her hands mo… https://t.co/7T0mqKzShJ"
0,@realDonaldTrump Not all men feel the need to attack women you know. Have you attacked the women you work with???
1,When she's being a snotty little brat so you hit with the 'I mean we can go' https://t.co/RhKyriNS54
0,One week into 'he cut you off and chill' got you like... https://t.co/Y255LSP4KY
0,RT @Scouse_ma: When a fart slips out in front of your fella for the first time https://t.co/qwM1uADXwV
1,@MSNBC U people @MSNBC r pos. liars. More fake news. U should offer 5 women to Obama. w that skank wife he has he would take the offer.
1,#YesAllWomen should stay in the kitchen
1,"@RealJamesWoods She, Jane Fonda the traitorous bitch, is one of the most despicable women to ever walk the face of… https://t.co/9EZgATUSOA"
1,"Ur a cunt nd she’s a hoe, nuff said"
1,Idgaf bout not 1 bitch lol yall hoes can die & i promise I won't b at the funeral 😂😂💯
1,@marjorieh1350 @teach_well @NickOrsini Suck my dick you stupid bitch.
0,Friend- I'm getting married Me- https://t.co/hzRDvjRHJU
0,"@RealJoviVal You look like your whore mother dresses you in the dark, you hit women and you were ugly even before skaterboy fixed your face!"
1,Gels getting overly emotional about things that don't matter? Color me shocked! #WomenSuck
1,I tweeted one day 'I hate broke hoes w rich bitch mouths' and now all the lil Houston 16's tweeting that shit 😂😂😂
0,Next time I ask a chick what she wants to eat and she says 'I don't care' this is wtf she's gettin https://t.co/63beP7doIq
0,"@LiquidHbox u fucking cunt u wanna fuck me duck hole cack lord bafaf, EXcuease me, i wang to flout ur hbox, please suck me dadd. top 5 gay"
1,@rendale @CNNTonight @donlemon the stupidity of liberal women is relentless! Please stay in your perverted hole LA
0,Moody ass mother fuckers....smh
1,I'm sorry but c'mon if women were as hysterical as men we'd have them all in interment camps until we figured this shit out.
0,"Why are some of you thirsting after the married gays on here? “I want your dick” “fuck me” etc... Like, you look pathetic and stupid af"
0,Bitch you look stupid af 🤗
0,Her- remember when you said you loved me? Me- https://t.co/hv9WiaqXTu
0,@WalshFreedom you mean the truth...KUNT
0,It's very weird to me how I can be so in love with myself and just as disgusted with myself at the same time
1,I wonder if she comes with fuckboy Ken that makes her squirt... https://t.co/JXJFhFpEel
0,"Enimen, you are a disgrace to America! Go crawl back into your hole..... I Would NEVER Let my grand children listen to your NON Music,1"
1,... some cunt tagged my mom´s house - reason #43 I´m leaving this shit -hole for good https://t.co/uhWAZxmQDu
1,“I love you” First of all bitch we all know that’s a lie with your whore mouth and your floppy wiener
1,Rica gets so much cock in her licked cunt https://t.co/wqrNHv5UOS
1,Who makes the sandwiches at a feminist rally?
